InicioUtcMs,FinUtcMsExclusivo,Open,High,Low,Close,Volume,MinutosEsperados,MinutosRecibidos,EsParcial
1704153600000,1704160800000,2352.05000000,2397.56000000,2346.95000000,2378.08000000,70111.88830000,120,120,False
1704160800000,1704168000000,2378.09000000,2388.61000000,2371.47000000,2386.43000000,29554.61210000,120,120,False
1704168000000,1704175200000,2386.42000000,2392.40000000,2377.18000000,2377.48000000,26976.64780000,120,120,False
1704175200000,1704182400000,2377.47000000,2388.93000000,2373.69000000,2385.84000000,23565.01080000,120,120,False
1704182400000,1704189600000,2385.84000000,2431.30000000,2380.09000000,2413.77000000,70038.65960000,120,120,False
1704189600000,1704196800000,2413.77000000,2416.40000000,2380.36000000,2391.24000000,36131.48640000,120,120,False
1704196800000,1704204000000,2391.24000000,2404.68000000,2382.22000000,2398.00000000,28729.90060000,120,120,False
1704204000000,1704211200000,2398.01000000,2402.65000000,2352.04000000,2357.48000000,59434.82990000,120,120,False
1704211200000,1704218400000,2357.48000000,2369.60000000,2350.19000000,2357.43000000,30095.45060000,120,120,False
1704218400000,1704225600000,2357.43000000,2372.75000000,2354.79000000,2369.19000000,26866.29380000,120,120,False
1704225600000,1704232800000,2369.19000000,2380.00000000,2341.00000000,2366.34000000,32218.81720000,120,120,False
1704232800000,1704240000000,2366.33000000,2372.50000000,2351.00000000,2355.34000000,24318.06710000,120,120,False
1704240000000,1704247200000,2355.35000000,2375.00000000,2347.40000000,2373.08000000,24919.76420000,120,120,False
1704247200000,1704254400000,2373.08000000,2384.66000000,2364.21000000,2368.51000000,21790.07830000,120,120,False
1704254400000,1704261600000,2368.51000000,2379.61000000,2363.21000000,2376.94000000,21351.08670000,120,120,False
1704261600000,1704268800000,2376.94000000,2380.90000000,2356.99000000,2361.64000000,25203.39970000,120,120,False
1704268800000,1704276000000,2361.65000000,2385.45000000,2361.26000000,2376.01000000,29315.25380000,120,120,False
1704276000000,1704283200000,2376.02000000,2380.84000000,2294.01000000,2307.68000000,79391.59420000,120,120,False
1704283200000,1704290400000,2307.99000000,2308.60000000,2100.00000000,2223.79000000,274536.44240000,120,120,False
1704290400000,1704297600000,2223.79000000,2241.00000000,2190.00000000,2240.40000000,95180.99390000,120,120,False
1704297600000,1704304800000,2240.39000000,2245.33000000,2212.00000000,2223.30000000,86673.08020000,120,120,False
1704304800000,1704312000000,2223.30000000,2229.11000000,2188.00000000,2206.53000000,65634.69390000,120,120,False
1704312000000,1704319200000,2206.54000000,2227.87000000,2205.28000000,2226.03000000,39700.21380000,120,120,False
