InicioUtcMs,FinUtcMsExclusivo,Open,High,Low,Close,Volume,MinutosEsperados,MinutosRecibidos,EsParcial
1704153600000,1704196800000,2352.05000000,2431.30000000,2346.95000000,2391.24000000,256378.30500000,720,720,False
1704196800000,1704240000000,2391.24000000,2404.68000000,2341.00000000,2355.34000000,201663.35920000,720,720,False
1704240000000,1704283200000,2355.35000000,2385.45000000,2294.01000000,2307.68000000,201971.17690000,720,720,False
1704283200000,1704326400000,2307.99000000,2308.60000000,2100.00000000,2209.72000000,596758.31000000,720,720,False
1704326400000,1704369600000,2209.72000000,2244.93000000,2201.91000000,2228.14000000,189379.30290000,720,720,False
1704369600000,1704412800000,2228.13000000,2294.69000000,2222.70000000,2267.11000000,259464.75210000,720,720,False
1704412800000,1704456000000,2267.11000000,2274.76000000,2212.00000000,2241.97000000,205059.33550000,720,720,False
1704456000000,1704499200000,2241.97000000,2277.21000000,2206.17000000,2268.78000000,200508.66510000,720,720,False
1704499200000,1704542400000,2268.78000000,2270.00000000,2216.40000000,2238.67000000,107879.39050000,720,720,False
1704542400000,1704585600000,2238.67000000,2254.77000000,2228.37000000,2240.78000000,86188.47510000,720,720,False
1704585600000,1704628800000,2240.77000000,2254.03000000,2230.26000000,2237.04000000,78101.14280000,720,720,False
1704628800000,1704672000000,2237.05000000,2258.01000000,2203.46000000,2221.42000000,129037.54990000,720,720,False
1704672000000,1704715200000,2221.42000000,2242.00000000,2166.38000000,2240.61000000,208953.27110000,720,720,False
1704715200000,1704758400000,2240.61000000,2358.20000000,2239.81000000,2330.44000000,330454.28360000,720,720,False
1704758400000,1704801600000,2330.43000000,2336.70000000,2285.40000000,2298.76000000,152050.90940000,720,720,False
1704801600000,1704844800000,2298.77000000,2371.72000000,2226.78000000,2344.29000000,399404.08370000,720,720,False
1704844800000,1704888000000,2344.30000000,2431.00000000,2339.59000000,2402.21000000,341073.31000000,720,720,False
1704888000000,1704931200000,2402.21000000,2643.10000000,2342.00000000,2584.38000000,697315.35600000,720,720,False
1704931200000,1704974400000,2584.37000000,2665.74000000,2566.01000000,2657.90000000,356799.35680000,720,720,False
1704974400000,1705017600000,2657.89000000,2689.39000000,2570.00000000,2618.01000000,481912.90090000,720,720,False
1705017600000,1705060800000,2618.01000000,2667.99000000,2580.00000000,2647.59000000,254022.84800000,720,720,False
1705060800000,1705104000000,2647.58000000,2717.32000000,2458.00000000,2522.54000000,633434.91470000,720,720,False
1705104000000,1705147200000,2522.55000000,2561.68000000,2497.50000000,2542.50000000,228762.65470000,720,720,False
1705147200000,1705190400000,2542.50000000,2590.00000000,2531.15000000,2578.19000000,193298.57730000,720,720,False
1705190400000,1705233600000,2578.18000000,2578.69000000,2534.58000000,2538.00000000,132315.08360000,720,720,False
1705233600000,1705276800000,2538.01000000,2546.58000000,2470.00000000,2472.87000000,173892.66270000,720,720,False
1705276800000,1705320000000,2472.87000000,2542.86000000,2470.92000000,2539.35000000,162825.61670000,720,720,False
1705320000000,1705363200000,2539.36000000,2553.82000000,2500.33000000,2511.78000000,152422.26520000,720,720,False
1705363200000,1705406400000,2511.79000000,2549.38000000,2505.00000000,2530.77000000,127515.44820000,720,720,False
1705406400000,1705449600000,2530.78000000,2614.43000000,2500.05000000,2587.40000000,253562.17650000,720,720,False
1705449600000,1705492800000,2587.41000000,2592.97000000,2534.40000000,2542.85000000,148483.45290000,720,720,False
1705492800000,1705536000000,2542.86000000,2574.75000000,2506.75000000,2530.19000000,217797.89480000,720,720,False
1705536000000,1705579200000,2530.20000000,2550.00000000,2510.03000000,2522.41000000,171097.66880000,720,720,False
1705579200000,1705622400000,2522.42000000,2535.27000000,2428.56000000,2470.81000000,280992.43860000,720,720,False
1705622400000,1705665600000,2470.81000000,2496.62000000,2443.13000000,2488.97000000,146084.64940000,720,720,False
1705665600000,1705708800000,2488.98000000,2504.20000000,2415.20000000,2492.00000000,278124.35350000,720,720,False
1705708800000,1705752000000,2491.99000000,2492.00000000,2463.31000000,2470.59000000,71420.68180000,720,720,False
1705752000000,1705795200000,2470.58000000,2475.91000000,2454.20000000,2472.01000000,65200.27590000,720,720,False
