Timestamp,Open,High,Low,Close,Volume
1,100,100.46,99.40,100.32,500
2,100.32,100.81,99.41,100.15,500
3,100.15,101.13,99.92,100.14,500
4,100.14,100.77,99.28,99.86,500
5,99.86,100.11,99.51,99.85,500
6,99.85,100.11,99.16,99.95,500
7,99.95,101.39,99.22,100.61,500
8,100.61,100.88,100.10,100.73,500
9,100.73,101.76,100.69,100.89,500
10,100.89,101.82,100.19,101.23,500
11,101.23,101.90,100.80,101.66,500
12,101.66,101.76,101.46,101.62,500
13,101.62,102.24,100.69,101.80,500
14,101.80,102.95,101.70,101.96,500
15,101.96,103.48,101.81,102.61,500
16,102.61,102.63,102.06,102.59,500
17,102.59,102.93,102.10,102.83,500
18,102.83,103.68,102.32,102.97,500
19,102.97,103.17,101.98,102.96,500
20,102.96,103.62,102.14,102.75,500
21,102.75,103.80,102.36,103.15,500
22,103.15,103.65,102.76,103.37,500
23,103.37,103.40,103.07,103.22,500
24,103.22,104.15,102.38,103.10,500
25,103.10,104.06,102.30,103.56,500
26,103.56,104.37,103.28,103.90,500
27,103.90,104.13,103.04,103.95,500
28,103.95,104.27,103.45,104.17,500
29,104.17,104.46,103.55,104.08,500
30,104.08,105.66,103.18,104.69,500
31,104.69,105.07,103.81,104.57,500
32,104.57,105.35,104.23,104.59,500
33,104.59,105.43,104.00,105.00,500
34,105.00,105.58,104.01,105.46,500
35,105.46,105.90,105.29,105.53,500
36,105.53,106.67,105.32,106.00,500
37,106.00,107.08,105.27,106.42,500
38,106.42,107.56,105.94,106.82,500
39,106.82,107.45,106.27,107.27,500
40,107.27,108.17,106.29,107.86,500
41,107.86,108.67,107.80,108.42,500
42,108.42,109.41,107.84,108.38,500
43,108.38,109.48,107.64,109.03,500
44,109.03,110.11,109.00,109.19,500
45,109.19,110.18,109.13,109.58,500
46,109.58,110.29,108.85,110.15,500
47,110.15,110.63,109.53,110.18,500
48,110.18,110.39,109.86,110.20,500
49,110.20,110.69,109.43,110.07,500
50,110.07,110.63,109.47,110.05,500
51,110.05,111.35,109.93,110.54,500
52,110.54,111.74,109.66,110.84,500
53,110.84,111.59,110.46,111.47,500
54,111.47,112.61,111.25,111.80,500
55,111.80,112.24,111.07,111.97,500
56,111.97,112.37,111.83,112.37,500
57,112.37,113.38,112.33,112.49,500
58,112.49,113.58,111.63,113.01,500
59,113.01,113.61,112.96,113.07,500
60,113.07,113.60,112.57,113.51,500
61,113.51,114.79,112.63,114.11,500
62,114.11,114.78,113.86,113.97,500
63,113.97,114.67,113.27,114.58,500
64,114.58,115.52,114.44,114.46,500
65,114.46,115.21,113.83,114.51,500
66,114.51,115.47,113.59,114.62,500
67,114.62,115.38,114.14,114.91,500
68,114.91,115.97,114.23,115.11,500
69,115.11,116.31,114.86,115.34,500
70,115.34,115.59,114.94,115.31,500
71,115.31,116.01,115.28,115.83,500
72,115.83,117.13,115.69,116.40,500
73,116.40,116.76,115.81,116.43,500
74,116.43,117.54,115.53,116.75,500
75,116.75,117.14,115.81,116.91,500
76,116.91,117.38,115.77,116.63,500
77,116.63,117.58,115.86,116.56,500
78,116.56,116.71,115.78,116.39,500
79,116.39,116.80,115.30,116.11,500
80,116.11,116.73,115.32,116.02,500
81,116.02,117.22,115.17,116.58,500
82,116.58,116.97,115.82,116.61,500
83,116.61,117.77,115.64,117.29,500
84,117.29,117.57,116.78,117.49,500
85,117.49,118.48,116.81,117.51,500
86,117.51,117.84,116.89,117.79,500
87,117.79,118.74,117.30,118.23,500
88,118.23,118.36,117.94,118.32,500
