Timestamp,Open,High,Low,Close,Volume
1,100,100.84,98.29,99.20,500
2,99.20,100.06,98.33,100.02,500
3,100.02,101.20,99.93,100.72,500
4,100.72,101.91,99.91,101.02,500
5,101.02,101.95,100.38,101.22,500
6,101.22,102.52,101.15,101.78,500
7,101.78,103.03,101.18,102.63,500
8,102.63,103.62,101.82,101.98,500
9,101.98,102.21,101.52,101.70,500
10,101.70,102.02,99.86,100.75,500
11,100.75,101.73,100.46,100.48,500
12,100.48,101.23,99.83,99.95,500
13,99.95,101.00,99.19,100.25,500
14,100.25,101.25,99.43,101.03,500
15,101.03,101.79,100.17,100.79,500
16,100.79,101.47,100.07,100.58,500
17,100.58,101.54,100.10,100.47,500
18,100.47,102.43,100.16,101.45,500
19,101.45,102.37,99.76,100.62,500
20,100.62,101.66,99.81,101.11,500
21,101.11,102.30,100.95,101.47,500
22,101.47,101.76,99.96,100.88,500
23,100.88,101.80,99.89,101.43,500
24,101.43,101.60,100.45,101.47,500
25,101.47,101.50,100.93,101.10,500
26,101.10,102.45,100.88,101.66,500
27,101.66,102.69,101.10,101.72,500
28,101.72,102.64,101.37,102.06,500
29,102.06,102.49,101.07,102.11,500
30,102.11,102.68,101.29,102.54,500
31,102.54,103.44,101.86,102.07,500
32,102.07,103.18,101.67,102.97,500
33,102.97,103.46,102.50,103.28,500
34,103.28,104.31,102.97,103.70,500
35,103.70,104.69,102.86,103.76,500
36,103.76,104.42,102.59,103.53,500
37,103.53,103.84,102.69,102.81,500
38,102.81,103.28,102.23,103.07,500
39,103.07,103.08,102.32,102.57,500
40,102.57,103.86,101.66,103.19,500
41,103.19,104.09,102.96,104.03,500
42,104.03,104.28,103.12,103.34,500
43,103.34,104.27,102.51,103.91,500
44,103.91,104.58,103.29,104.46,500
45,104.46,105.79,104.11,104.96,500
46,104.96,105.10,103.81,104.45,500
47,104.45,104.63,103.74,104.49,500
48,104.49,105.07,102.76,103.60,500
49,103.60,104.63,102.91,103.99,500
50,103.99,104.93,103.80,104.22,500
