InicioUtcMs,FinUtcMsExclusivo,Open,High,Low,Close,Volume,MinutosEsperados,MinutosRecibidos,EsParcial
1704153600000,1704155400000,2352.05000000,2381.00000000,2346.95000000,2370.00000000,24512.29780000,30,30,False
1704155400000,1704157200000,2369.99000000,2391.43000000,2369.60000000,2387.58000000,16175.16680000,30,30,False
1704157200000,1704159000000,2387.59000000,2397.56000000,2378.40000000,2388.03000000,16789.55070000,30,30,False
1704159000000,1704160800000,2388.03000000,2389.11000000,2370.38000000,2378.08000000,12634.87300000,30,30,False
1704160800000,1704162600000,2378.09000000,2380.95000000,2373.65000000,2380.32000000,7678.55660000,30,30,False
1704162600000,1704164400000,2380.32000000,2382.96000000,2376.19000000,2382.95000000,5613.95810000,30,30,False
1704164400000,1704166200000,2382.96000000,2384.68000000,2371.47000000,2376.84000000,7754.71430000,30,30,False
1704166200000,1704168000000,2376.84000000,2388.61000000,2375.39000000,2386.43000000,8507.38310000,30,30,False
1704168000000,1704169800000,2386.42000000,2387.99000000,2378.58000000,2383.23000000,6787.21110000,30,30,False
1704169800000,1704171600000,2383.23000000,2390.44000000,2380.92000000,2387.66000000,5337.12250000,30,30,False
1704171600000,1704173400000,2387.66000000,2392.40000000,2385.22000000,2389.04000000,8097.17250000,30,30,False
1704173400000,1704175200000,2389.04000000,2389.99000000,2377.18000000,2377.48000000,6755.14170000,30,30,False
1704175200000,1704177000000,2377.47000000,2383.68000000,2374.27000000,2381.44000000,5334.33270000,30,30,False
1704177000000,1704178800000,2381.44000000,2381.44000000,2373.86000000,2373.86000000,4889.22240000,30,30,False
1704178800000,1704180600000,2373.86000000,2387.60000000,2373.69000000,2381.44000000,7249.08960000,30,30,False
1704180600000,1704182400000,2381.43000000,2388.93000000,2377.40000000,2385.84000000,6092.36610000,30,30,False
1704182400000,1704184200000,2385.84000000,2420.00000000,2380.09000000,2418.61000000,24096.45330000,30,30,False
1704184200000,1704186000000,2418.62000000,2431.30000000,2418.02000000,2426.49000000,24472.36740000,30,30,False
1704186000000,1704187800000,2426.49000000,2428.43000000,2419.00000000,2422.95000000,12139.94910000,30,30,False
1704187800000,1704189600000,2422.95000000,2424.36000000,2411.74000000,2413.77000000,9329.88980000,30,30,False
1704189600000,1704191400000,2413.77000000,2416.40000000,2405.00000000,2407.27000000,7600.74720000,30,30,False
1704191400000,1704193200000,2407.27000000,2407.54000000,2392.85000000,2398.14000000,11409.88700000,30,30,False
1704193200000,1704195000000,2398.15000000,2402.91000000,2395.02000000,2397.44000000,6416.93230000,30,30,False
1704195000000,1704196800000,2397.44000000,2399.44000000,2380.36000000,2391.24000000,10703.91990000,30,30,False
1704196800000,1704198600000,2391.24000000,2400.00000000,2389.84000000,2399.88000000,5222.45980000,30,30,False
1704198600000,1704200400000,2399.87000000,2404.68000000,2382.73000000,2386.85000000,9888.17820000,30,30,False
1704200400000,1704202200000,2386.85000000,2395.90000000,2382.22000000,2395.10000000,6783.83890000,30,30,False
1704202200000,1704204000000,2395.09000000,2400.78000000,2393.04000000,2398.00000000,6835.42370000,30,30,False
1704204000000,1704205800000,2398.01000000,2402.65000000,2387.82000000,2391.90000000,6457.92770000,30,30,False
1704205800000,1704207600000,2391.91000000,2392.11000000,2354.92000000,2367.28000000,27359.28970000,30,30,False
1704207600000,1704209400000,2367.27000000,2371.14000000,2352.04000000,2358.72000000,15433.61570000,30,30,False
1704209400000,1704211200000,2358.72000000,2369.24000000,2354.36000000,2357.48000000,10183.99680000,30,30,False
1704211200000,1704213000000,2357.48000000,2360.99000000,2350.19000000,2360.74000000,12739.66200000,30,30,False
1704213000000,1704214800000,2360.74000000,2369.60000000,2358.40000000,2367.91000000,6176.88850000,30,30,False
1704214800000,1704216600000,2367.92000000,2368.14000000,2360.40000000,2362.11000000,4603.37640000,30,30,False
1704216600000,1704218400000,2362.11000000,2363.13000000,2350.95000000,2357.43000000,6575.52370000,30,30,False
1704218400000,1704220200000,2357.43000000,2367.62000000,2355.54000000,2363.44000000,4988.95770000,30,30,False
1704220200000,1704222000000,2363.43000000,2369.60000000,2362.13000000,2365.70000000,3397.12680000,30,30,False
1704222000000,1704223800000,2365.70000000,2372.75000000,2354.79000000,2360.08000000,9072.44650000,30,30,False
1704223800000,1704225600000,2360.08000000,2371.66000000,2357.31000000,2369.19000000,9407.76280000,30,30,False
1704225600000,1704227400000,2369.19000000,2380.00000000,2363.63000000,2369.75000000,7377.97010000,30,30,False
1704227400000,1704229200000,2369.76000000,2370.89000000,2358.32000000,2359.87000000,8158.64740000,30,30,False
